w_a,energy,latency,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
52.0,0.346823,0.00466932,48,2.45,19,40,40,1,1,1197660284,19245676,4581196,"[40, 120, 280, 720]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
54.0,0.348687,0.00470315,48,2.45,19,40,40,1,1,1197660284,19245676,4581196,"[40, 120, 280, 720]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
56.0,0.345109,0.00462483,48,2.45,19,40,40,1,1,1197660284,19245676,4581196,"[40, 120, 280, 720]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
58.0,0.355896,0.0047595,48,2.45,19,40,40,1,1,1210895234,20507266,4522946,"[40, 120, 280, 720]","[1, 2, 4, 12]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
38.0,0.37437400000000004,0.00507985,72,2.593,20,32,32,1,1,2419882304,13951520,9470560,"[64, 192, 480, 1248]","[2, 5, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
40.0,0.40225,0.00542284,72,2.593,20,32,32,1,1,2489736296,18064904,9203752,"[64, 192, 480, 1248]","[2, 4, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
42.0,0.438158,0.00550805,72,2.593,20,32,32,1,1,2543236136,21609416,9105928,"[64, 192, 480, 1248]","[2, 4, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
44.0,0.418442,0.00549192,72,2.593,20,32,32,1,1,2560914632,21729128,8955560,"[64, 192, 480, 1248]","[1, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
46.0,0.450667,0.005746019999999999,72,2.593,20,32,32,1,1,2630768624,25842512,8688752,"[64, 192, 480, 1248]","[1, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
48.0,0.482781,0.0057893,72,2.593,20,32,32,1,1,2684268464,29387024,8590928,"[64, 192, 480, 1248]","[1, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
50.0,0.481771,0.00581034,72,2.593,20,32,32,1,1,2684268464,29387024,8590928,"[64, 192, 480, 1248]","[1, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
52.0,0.461766,0.00577948,72,2.593,20,32,32,1,1,2737768304,32931536,8493104,"[64, 192, 480, 1248]","[1, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
54.0,0.492047,0.00611636,72,2.593,20,32,32,1,1,2737768304,32931536,8493104,"[64, 192, 480, 1248]","[1, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
56.0,0.486511,0.005945280000000001,72,2.593,20,32,32,1,1,2791268144,36476048,8395280,"[64, 192, 480, 1248]","[1, 4, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
58.0,0.517616,0.00609614,72,2.593,20,32,32,1,1,2807622296,37044920,8226296,"[64, 192, 480, 1248]","[1, 3, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
60.0,0.515815,0.00628681,72,2.593,20,32,32,1,1,2861122136,40589432,8128472,"[64, 192, 480, 1248]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
62.0,0.515771,0.00620979,72,2.593,20,32,32,1,1,2861122136,40589432,8128472,"[64, 192, 480, 1248]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
64.0,0.5339349999999999,0.00619605,72,2.593,20,32,32,1,1,2861122136,40589432,8128472,"[64, 192, 480, 1248]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
66.0,0.5278200000000001,0.00629941,72,2.593,20,32,32,1,1,2914621976,44133944,8030648,"[64, 192, 480, 1248]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
68.0,0.572228,0.00648456,72,2.593,20,32,32,1,1,2914621976,44133944,8030648,"[64, 192, 480, 1248]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
70.0,0.553794,0.00652724,72,2.593,20,32,32,1,1,2914621976,44133944,8030648,"[64, 192, 480, 1248]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
72.0,0.5727960000000001,0.0063944200000000005,72,2.593,20,32,32,1,1,2968121816,47678456,7932824,"[64, 192, 480, 1248]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
24.0,0.251805,0.00374473,56,2.122,18,64,64,1,1,1188541436,8121836,5351004,"[56, 128, 256, 512]","[2, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
26.0,0.237264,0.0037114699999999997,56,2.122,18,64,64,1,1,1149509494,8841814,5050358,"[56, 128, 256, 512]","[1, 4, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
28.0,0.252999,0.00376962,56,2.122,18,64,64,1,1,1149509494,8841814,5050358,"[56, 128, 256, 512]","[1, 4, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
30.0,0.257284,0.00384136,56,2.122,18,64,64,1,1,1106280790,9680182,4825046,"[56, 128, 256, 512]","[1, 3, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
32.0,0.24982400000000002,0.0040033099999999995,56,2.122,18,64,64,1,1,1091928726,10321014,4750102,"[56, 128, 256, 512]","[1, 3, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
34.0,0.26220699999999997,0.00405721,56,2.122,18,64,64,1,1,1091928726,10321014,4750102,"[56, 128, 256, 512]","[1, 3, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
36.0,0.26092899999999997,0.00404149,56,2.122,18,64,64,1,1,1077576662,10961846,4675158,"[56, 128, 256, 512]","[1, 3, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
38.0,0.25350100000000003,0.00409638,56,2.122,18,64,64,1,1,1077576662,10961846,4675158,"[56, 128, 256, 512]","[1, 3, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
40.0,0.26114,0.00408802,56,2.122,18,64,64,1,1,1034347958,11800214,4449846,"[56, 128, 256, 512]","[1, 2, 5, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
42.0,0.25876,0.00419744,56,2.122,18,64,64,1,1,1034347958,11800214,4449846,"[56, 128, 256, 512]","[1, 2, 5, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
28.0,0.37993299999999997,0.00440923,96,2.073,20,24,24,1,1,1939416018,11023186,9664178,"[96, 192, 408, 864]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
30.0,0.39676100000000003,0.0043082,96,2.073,20,24,24,1,1,1939480812,12575068,9551852,"[96, 192, 408, 864]","[2, 5, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
32.0,0.38657400000000003,0.00443712,96,2.073,20,24,24,1,1,1931820852,14499172,9228116,"[96, 192, 408, 864]","[2, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
34.0,0.408275,0.00451424,96,2.073,20,24,24,1,1,1931885646,16051054,9115790,"[96, 192, 408, 864]","[2, 4, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
36.0,0.38916500000000004,0.00452499,96,2.073,20,24,24,1,1,1931950440,17602936,9003464,"[96, 192, 408, 864]","[2, 4, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
38.0,0.38992,0.00454235,96,2.073,20,24,24,1,1,1931950440,17602936,9003464,"[96, 192, 408, 864]","[2, 4, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
40.0,0.405284,0.00473644,96,2.073,20,24,24,1,1,1924290480,19527040,8679728,"[96, 192, 408, 864]","[2, 3, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
42.0,0.405371,0.004761059999999999,96,2.073,20,24,24,1,1,1924355274,21078922,8567402,"[96, 192, 408, 864]","[2, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
44.0,0.42938,0.00490315,96,2.073,20,24,24,1,1,1891855170,21169474,8115938,"[96, 192, 408, 864]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
46.0,0.411281,0.00491967,96,2.073,20,24,24,1,1,1891919964,22721356,8003612,"[96, 192, 408, 864]","[1, 4, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
48.0,0.4149,0.00489063,96,2.073,20,24,24,1,1,1884195210,23093578,7792202,"[96, 192, 408, 864]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.43761500000000003,0.00504944,96,2.073,20,24,24,1,1,1884260004,24645460,7679876,"[96, 192, 408, 864]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.420526,0.00503749,96,2.073,20,24,24,1,1,1884260004,24645460,7679876,"[96, 192, 408, 864]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.419828,0.00498839,96,2.073,20,24,24,1,1,1884260004,24645460,7679876,"[96, 192, 408, 864]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.42979199999999995,0.0051979,96,2.073,20,24,24,1,1,1884324798,26197342,7567550,"[96, 192, 408, 864]","[1, 3, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
58.0,0.425077,0.00512073,96,2.073,20,24,24,1,1,1884324798,26197342,7567550,"[96, 192, 408, 864]","[1, 3, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
24.0,0.32505700000000004,0.00483442,64,2.173,21,56,56,1,1,1445496920,11607992,6063288,"[56, 112, 280, 672]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
26.0,0.32114299999999996,0.00506254,64,2.173,21,56,56,1,1,1448142626,12741362,5997922,"[56, 112, 280, 672]","[2, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
28.0,0.34713099999999997,0.00519836,64,2.173,21,56,56,1,1,1450788332,13874732,5932556,"[56, 112, 280, 672]","[2, 4, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
30.0,0.340154,0.0052861900000000005,64,2.173,21,56,56,1,1,1447935272,15258632,5768616,"[56, 112, 280, 672]","[2, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
32.0,0.347892,0.00554026,64,2.173,21,56,56,1,1,1406330520,16444152,5439896,"[56, 112, 280, 672]","[1, 4, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
34.0,0.346252,0.00550395,64,2.173,21,56,56,1,1,1406330520,16444152,5439896,"[56, 112, 280, 672]","[1, 4, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
36.0,0.375957,0.0057744499999999995,64,2.173,21,56,56,1,1,1403477460,17828052,5275956,"[56, 112, 280, 672]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
38.0,0.361429,0.00574539,64,2.173,21,56,56,1,1,1403477460,17828052,5275956,"[56, 112, 280, 672]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
40.0,0.371894,0.005932369999999999,64,2.173,21,56,56,1,1,1406123166,18961422,5210590,"[56, 112, 280, 672]","[1, 3, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
42.0,0.368885,0.0058746,64,2.173,21,56,56,1,1,1406123166,18961422,5210590,"[56, 112, 280, 672]","[1, 3, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
44.0,0.37708400000000003,0.00606236,64,2.173,21,56,56,1,1,1408768872,20094792,5145224,"[56, 112, 280, 672]","[1, 3, 5, 12]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
52.0,0.723055,0.00789119,128,2.405,21,72,72,1,1,6814297116,34421212,15909524,"[144, 288, 720, 1800]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
54.0,0.768654,0.008493869999999999,128,2.405,21,72,72,1,1,6895674306,41932882,15752114,"[144, 288, 720, 1800]","[2, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
56.0,0.754288,0.00850337,128,2.405,21,72,72,1,1,6895674306,41932882,15752114,"[144, 288, 720, 1800]","[2, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
58.0,0.798746,0.00894109,128,2.405,21,72,72,1,1,6977051496,49444552,15594704,"[144, 288, 720, 1800]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
60.0,0.7963450000000001,0.00911341,128,2.405,21,72,72,1,1,6995558916,50816260,15341228,"[144, 288, 720, 1800]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
62.0,0.830816,0.00946424,128,2.405,21,72,72,1,1,7076936106,58327930,15183818,"[144, 288, 720, 1800]","[2, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
64.0,0.874502,0.010042299999999999,128,2.405,21,72,72,1,1,7158313296,65839600,15026408,"[144, 288, 720, 1800]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
66.0,0.865908,0.0099519,128,2.405,21,72,72,1,1,7158313296,65839600,15026408,"[144, 288, 720, 1800]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
68.0,0.86463,0.009902039999999999,128,2.405,21,72,72,1,1,7158313296,65839600,15026408,"[144, 288, 720, 1800]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
70.0,0.914805,0.0104227,128,2.405,21,72,72,1,1,7258197906,74722978,14615522,"[144, 288, 720, 1800]","[2, 3, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
72.0,0.950631,0.0106237,128,2.405,21,72,72,1,1,7111915974,74972854,13938326,"[144, 288, 720, 1800]","[1, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[72, 72, 72, 72]"
38.0,0.504335,0.00619655,64,2.75,21,56,56,1,1,3118112984,18544936,9282168,"[56, 168, 504, 1344]","[2, 4, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
40.0,0.5318379999999999,0.00628639,64,2.75,21,56,56,1,1,3179741138,22855186,9184434,"[56, 168, 504, 1344]","[2, 4, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
42.0,0.5444410000000001,0.00650711,64,2.75,21,56,56,1,1,3241369292,27165436,9086700,"[56, 168, 504, 1344]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
44.0,0.581817,0.006816569999999999,64,2.75,21,56,56,1,1,3305468754,31595666,8857394,"[56, 168, 504, 1344]","[1, 5, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
46.0,0.580033,0.0067076900000000005,64,2.75,21,56,56,1,1,3344305398,32331926,8759030,"[56, 168, 504, 1344]","[1, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
48.0,0.608662,0.00693996,64,2.75,21,56,56,1,1,3405933552,36642176,8661296,"[56, 168, 504, 1344]","[1, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
50.0,0.6198319999999999,0.006857599999999999,64,2.75,21,56,56,1,1,3467561706,40952426,8563562,"[56, 168, 504, 1344]","[1, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
52.0,0.623537,0.006947460000000001,64,2.75,21,56,56,1,1,3467561706,40952426,8563562,"[56, 168, 504, 1344]","[1, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
54.0,0.649395,0.00707125,64,2.75,21,56,56,1,1,3529189860,45262676,8465828,"[56, 168, 504, 1344]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
56.0,0.645653,0.00698863,64,2.75,21,56,56,1,1,3529189860,45262676,8465828,"[56, 168, 504, 1344]","[1, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
58.0,0.698145,0.0075942,64,2.75,21,56,56,1,1,3629654658,50309186,8269730,"[56, 168, 504, 1344]","[1, 3, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
60.0,0.706308,0.00768904,64,2.75,21,56,56,1,1,3629654658,50309186,8269730,"[56, 168, 504, 1344]","[1, 3, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
62.0,0.6944980000000001,0.00740025,64,2.75,21,56,56,1,1,3691282812,54619436,8171996,"[56, 168, 504, 1344]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
64.0,0.696846,0.007410160000000001,64,2.75,21,56,56,1,1,3691282812,54619436,8171996,"[56, 168, 504, 1344]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
66.0,0.6964600000000001,0.00733398,64,2.75,21,56,56,1,1,3691282812,54619436,8171996,"[56, 168, 504, 1344]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
68.0,0.716342,0.00748444,64,2.75,21,56,56,1,1,3752910966,58929686,8074262,"[56, 168, 504, 1344]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
70.0,0.730457,0.00761116,64,2.75,21,56,56,1,1,3752910966,58929686,8074262,"[56, 168, 504, 1344]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
72.0,0.7283569999999999,0.00755455,64,2.75,21,56,56,1,1,3752910966,58929686,8074262,"[56, 168, 504, 1344]","[1, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
30.0,0.301772,0.00407682,48,2.747,20,80,80,1,1,2013612568,10436504,6948056,"[48, 160, 320, 960]","[2, 4, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
32.0,0.32031400000000004,0.00438264,48,2.747,20,80,80,1,1,2103899972,13103460,6826692,"[48, 160, 320, 960]","[1, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
34.0,0.343636,0.004716339999999999,48,2.747,20,80,80,1,1,2143196772,15616900,6780452,"[48, 160, 320, 960]","[1, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
36.0,0.360205,0.00489021,48,2.747,20,80,80,1,1,2137373772,18438700,6546252,"[48, 160, 320, 960]","[1, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
38.0,0.36536399999999997,0.00493227,48,2.747,20,80,80,1,1,2176670572,20952140,6500012,"[48, 160, 320, 960]","[1, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
40.0,0.39098,0.00531797,48,2.747,20,80,80,1,1,2215967372,23465580,6453772,"[48, 160, 320, 960]","[1, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
42.0,0.381184,0.00516047,48,2.747,20,80,80,1,1,2215967372,23465580,6453772,"[48, 160, 320, 960]","[1, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
44.0,0.427408,0.00586222,48,2.747,20,80,80,1,1,2210144372,26287380,6219572,"[48, 160, 320, 960]","[1, 3, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
46.0,0.42183499999999996,0.00584919,48,2.747,20,80,80,1,1,2210144372,26287380,6219572,"[48, 160, 320, 960]","[1, 3, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
48.0,0.448893,0.00603493,48,2.747,20,80,80,1,1,2249441172,28800820,6173332,"[48, 160, 320, 960]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
50.0,0.436975,0.00593563,48,2.747,20,80,80,1,1,2249441172,28800820,6173332,"[48, 160, 320, 960]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
52.0,0.461428,0.006318870000000001,48,2.747,20,80,80,1,1,2288737972,31314260,6127092,"[48, 160, 320, 960]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
54.0,0.451098,0.0062044199999999996,48,2.747,20,80,80,1,1,2288737972,31314260,6127092,"[48, 160, 320, 960]","[1, 3, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
56.0,0.481383,0.00660594,48,2.747,20,80,80,1,1,2328034772,33827700,6080852,"[48, 160, 320, 960]","[1, 3, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
58.0,0.48049200000000003,0.00649574,48,2.747,20,80,80,1,1,2282914972,34136060,5892892,"[48, 160, 320, 960]","[1, 2, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
60.0,0.47702100000000003,0.00645857,48,2.747,20,80,80,1,1,2282914972,34136060,5892892,"[48, 160, 320, 960]","[1, 2, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
62.0,0.49644,0.00670081,48,2.747,20,80,80,1,1,2322211772,36649500,5846652,"[48, 160, 320, 960]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
64.0,0.49676600000000004,0.00671889,48,2.747,20,80,80,1,1,2322211772,36649500,5846652,"[48, 160, 320, 960]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
66.0,0.504513,0.00683834,48,2.747,20,80,80,1,1,2322211772,36649500,5846652,"[48, 160, 320, 960]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
68.0,0.49335199999999996,0.00666752,48,2.747,20,80,80,1,1,2322211772,36649500,5846652,"[48, 160, 320, 960]","[1, 2, 6, 11]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
70.0,0.523709,0.00713882,48,2.747,20,80,80,1,1,2361508572,39162940,5800412,"[48, 160, 320, 960]","[1, 2, 5, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
72.0,0.527577,0.0072073,48,2.747,20,80,80,1,1,2361508572,39162940,5800412,"[48, 160, 320, 960]","[1, 2, 5, 12]","[1.0, 1.0, 1.0, 1.0]","[48, 80, 80, 80]"
44.0,0.5513250000000001,0.00711258,72,2.899,23,32,32,1,1,3896338856,25128520,11726920,"[64, 192, 608, 1760]","[2, 5, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
46.0,0.578692,0.00730866,72,2.899,23,32,32,1,1,4046877512,32288488,11629576,"[64, 192, 608, 1760]","[2, 5, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
48.0,0.6206710000000001,0.007681009999999999,72,2.899,23,32,32,1,1,4275656944,40403280,11438672,"[64, 192, 608, 1760]","[2, 4, 14, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
50.0,0.625871,0.00780418,72,2.899,23,32,32,1,1,4275656944,40403280,11438672,"[64, 192, 608, 1760]","[2, 4, 14, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
52.0,0.646937,0.00782932,72,2.899,23,32,32,1,1,4443874096,47682960,11190960,"[64, 192, 608, 1760]","[1, 5, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
54.0,0.6804629999999999,0.008102690000000001,72,2.899,23,32,32,1,1,4594412752,54842928,11093616,"[64, 192, 608, 1760]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
56.0,0.67557,0.00802441,72,2.899,23,32,32,1,1,4594412752,54842928,11093616,"[64, 192, 608, 1760]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
58.0,0.71592,0.00841154,72,2.899,23,32,32,1,1,4823192184,62957720,10902712,"[64, 192, 608, 1760]","[1, 4, 12, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
60.0,0.7510370000000001,0.008744759999999999,72,2.899,23,32,32,1,1,4973730840,70117688,10805368,"[64, 192, 608, 1760]","[1, 4, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
62.0,0.758677,0.00870508,72,2.899,23,32,32,1,1,4973730840,70117688,10805368,"[64, 192, 608, 1760]","[1, 4, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
64.0,0.7732469999999999,0.00874018,72,2.899,23,32,32,1,1,5124269496,77277656,10708024,"[64, 192, 608, 1760]","[1, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
66.0,0.780731,0.008705959999999999,72,2.899,23,32,32,1,1,5124269496,77277656,10708024,"[64, 192, 608, 1760]","[1, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
68.0,0.776833,0.00879692,72,2.899,23,32,32,1,1,5124269496,77277656,10708024,"[64, 192, 608, 1760]","[1, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
70.0,0.797734,0.00884716,72,2.899,23,32,32,1,1,5274808152,84437624,10610680,"[64, 192, 608, 1760]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
72.0,0.860457,0.00923714,72,2.899,23,32,32,1,1,5353048928,85392448,10517120,"[64, 192, 608, 1760]","[1, 3, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
40.0,0.32252,0.00356208,48,2.858,17,32,32,1,1,1429541568,9328224,6589024,"[64, 128, 384, 1120]","[1, 4, 11, 1]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
42.0,0.320815,0.00406051,48,2.858,17,32,32,1,1,1489353816,12312888,6528792,"[64, 128, 384, 1120]","[1, 4, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
44.0,0.341314,0.00400903,48,2.858,17,32,32,1,1,1549166064,15297552,6468560,"[64, 128, 384, 1120]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
