w_m,energy,latency,w_a,w_0,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
2.499,0.498131,0.006652389999999999,43.1,56,20,64,64,1,1,2112648374,25812630,6286134,"[56, 128, 384, 896]","[1, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.549,0.49927499999999997,0.00682511,43.1,56,20,64,64,1,1,2109510198,23875606,6379574,"[56, 128, 384, 896]","[1, 3, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.599,0.49282400000000004,0.00638723,43.1,56,20,64,64,1,1,2186546454,25686006,6533462,"[56, 128, 384, 960]","[1, 4, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.649,0.495709,0.00623926,43.1,56,20,64,64,1,1,2255595030,25478390,6686870,"[56, 128, 384, 1024]","[1, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.699,0.5030749999999999,0.00654484,43.1,56,20,64,64,1,1,2299645558,24651350,6821302,"[56, 128, 384, 1088]","[1, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.749,0.500086,0.006611379999999999,43.1,56,20,64,64,1,1,2675205398,28370038,7308566,"[56, 128, 448, 1152]","[1, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.799,0.539162,0.00625408,43.1,56,20,64,64,1,1,2707862742,26716726,7452246,"[56, 128, 448, 1216]","[1, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.849,0.486178,0.00611729,43.1,56,20,64,64,1,1,2709066742,24280150,7576950,"[56, 128, 448, 1280]","[1, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.899,0.499512,0.0057258100000000004,43.1,56,20,64,64,1,1,2630543590,20351430,7719910,"[56, 128, 448, 1344]","[1, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.949,0.545121,0.0055290800000000005,43.1,56,20,64,64,1,1,3322323814,19302726,9300838,"[56, 192, 512, 1408]","[1, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.999,0.5478289999999999,0.00584241,43.1,56,20,64,64,1,1,3360618470,20046278,9344870,"[56, 192, 512, 1536]","[1, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[56, 64, 64, 64]"
2.0,0.54199,0.00615907,55.7,112,19,24,24,1,1,2097935220,24453412,8567420,"[120, 216, 456, 888]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.05,0.568423,0.00631736,55.7,112,19,24,24,1,1,2377124034,26235106,9166466,"[120, 240, 480, 960]","[1, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.099,0.606247,0.0067059699999999995,55.7,112,19,24,24,1,1,2586730728,29117320,9651560,"[120, 240, 504, 1032]","[1, 4, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.149,0.626062,0.0066722000000000005,55.7,112,19,24,24,1,1,2787131946,30222442,10002170,"[120, 240, 528, 1104]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.199,0.662476,0.0071607500000000004,55.7,112,19,24,24,1,1,3022719714,31690066,10385762,"[120, 240, 552, 1200]","[1, 4, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.249,0.700038,0.00747889,55.7,112,19,24,24,1,1,3256850784,31489552,11311016,"[120, 240, 576, 1272]","[2, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.299,0.730223,0.008102370000000001,55.7,112,19,24,24,1,1,3557802792,31538296,11942504,"[120, 264, 600, 1368]","[2, 3, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.349,0.728305,0.00761413,55.7,112,19,24,24,1,1,3750341640,33467848,12413096,"[120, 264, 624, 1440]","[2, 4, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.399,0.737052,0.00789139,55.7,112,19,24,24,1,1,3937477128,31978552,12789032,"[120, 264, 648, 1536]","[2, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.449,0.7582949999999999,0.00828096,55.7,112,19,24,24,1,1,4117023210,29638522,13176602,"[120, 264, 672, 1656]","[2, 4, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.499,0.745915,0.00800864,55.7,112,19,24,24,1,1,4361619324,25602076,13849796,"[120, 288, 696, 1752]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.0,0.602754,0.00646638,39.5,128,20,32,32,1,1,3123584560,21546704,11855408,"[128, 256, 512, 1024]","[2, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.05,0.632476,0.00707226,39.5,128,20,32,32,1,1,3371150560,20872256,12560672,"[128, 256, 544, 1088]","[2, 5, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.099,0.6555259999999999,0.00743285,39.5,128,20,32,32,1,1,3618758600,20689960,12999688,"[128, 256, 576, 1184]","[2, 5, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.149,0.62706,0.00728375,39.5,128,20,32,32,1,1,3653319216,18334544,13196592,"[128, 256, 576, 1280]","[2, 5, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.249,0.470482,0.007228,32.0,48,25,32,32,1,1,1063608696,15542296,5208216,"[64, 96, 256, 544]","[1, 3, 6, 15]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.299,0.48257799999999995,0.007269370000000001,32.0,48,25,32,32,1,1,1188813744,16363728,5677360,"[64, 128, 256, 576]","[1, 3, 7, 14]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.349,0.50939,0.00750901,32.0,48,25,32,32,1,1,1299808288,18366912,5878688,"[64, 128, 256, 640]","[1, 3, 8, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.399,0.5377970000000001,0.00761735,32.0,48,25,32,32,1,1,1440178584,20091832,6254072,"[64, 128, 288, 672]","[1, 4, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.449,0.524062,0.00731587,32.0,48,25,32,32,1,1,1492606608,20480240,6387344,"[64, 128, 288, 704]","[1, 4, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.499,0.559489,0.007963320000000001,32.0,48,25,32,32,1,1,1594601448,22093192,6569576,"[64, 128, 288, 768]","[1, 4, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.549,0.5565869999999999,0.007611710000000001,32.0,48,25,32,32,1,1,1729134504,22638984,6892776,"[64, 128, 320, 800]","[1, 4, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.599,0.584238,0.00798518,32.0,48,25,32,32,1,1,1785052208,24018384,6946480,"[64, 128, 320, 832]","[1, 4, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.649,0.577047,0.00752001,32.0,48,25,32,32,1,1,1869168240,25000464,7109616,"[64, 128, 320, 896]","[1, 4, 11, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.699,0.605093,0.00784209,32.0,48,25,32,32,1,1,2052131032,26021752,7598936,"[64, 128, 352, 960]","[1, 5, 11, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.749,0.5865199999999999,0.00763927,32.0,48,25,32,32,1,1,2062242800,24973776,7703504,"[64, 128, 352, 992]","[1, 5, 12, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.799,0.611738,0.00778666,32.0,48,25,32,32,1,1,2282040408,25535800,8404504,"[64, 128, 384, 1056]","[2, 4, 13, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.849,0.594902,0.00756247,32.0,48,25,32,32,1,1,2309156496,24670128,8534192,"[64, 128, 384, 1120]","[2, 4, 14, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.899,0.605241,0.00755043,32.0,48,25,32,32,1,1,2346671184,25579888,8564176,"[64, 128, 384, 1152]","[2, 4, 14, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.949,0.649554,0.00875831,32.0,48,25,32,32,1,1,2490712752,24587536,9034160,"[64, 128, 416, 1216]","[2, 5, 14, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.999,0.575048,0.0077709400000000005,32.0,48,25,32,32,1,1,2666429952,23482912,9447936,"[64, 128, 448, 1280]","[2, 5, 15, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
3.049,0.585721,0.007521379999999999,32.0,48,25,32,32,1,1,2624728192,20404384,9553664,"[64, 128, 448, 1344]","[2, 5, 16, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.05,0.582724,0.007112370000000001,45.1,96,23,24,24,1,1,2037668736,26374864,8293088,"[96, 192, 408, 816]","[1, 4, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.099,0.569726,0.0072577299999999996,45.1,96,23,24,24,1,1,2256872832,28972480,8661848,"[96, 192, 432, 888]","[1, 4, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.149,0.6516230000000001,0.00754581,45.1,96,23,24,24,1,1,2490353424,30939712,9206768,"[96, 216, 432, 960]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.199,0.672115,0.00751372,45.1,96,23,24,24,1,1,2720048940,32741164,9970244,"[96, 216, 456, 1032]","[2, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.249,0.671902,0.0084191,45.1,96,23,24,24,1,1,2937455772,33740236,10571132,"[96, 216, 480, 1104]","[2, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.299,0.689036,0.008086830000000001,45.1,96,23,24,24,1,1,3173281224,37692040,10816712,"[96, 216, 504, 1176]","[2, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.349,0.767273,0.00858462,45.1,96,23,24,24,1,1,3386607216,38510944,11188400,"[96, 216, 528, 1248]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.399,0.799501,0.00857189,45.1,96,23,24,24,1,1,3695068824,38891560,11868200,"[96, 240, 552, 1320]","[2, 4, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.449,0.785374,0.008617900000000001,45.1,96,23,24,24,1,1,3911732892,38525692,12501620,"[96, 240, 576, 1416]","[2, 5, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.499,0.816238,0.0091453,45.1,96,23,24,24,1,1,4093184352,37144720,12876416,"[96, 240, 600, 1488]","[2, 5, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.549,0.820348,0.00906538,45.1,96,23,24,24,1,1,4288184832,35474848,13273520,"[96, 240, 624, 1584]","[2, 5, 13, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.599,0.801106,0.00922637,45.1,96,23,24,24,1,1,4354558722,26323138,13803218,"[96, 240, 648, 1680]","[2, 5, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.0,0.765479,0.00825421,59.0,136,21,24,24,1,1,3249867462,38602486,11073494,"[144, 264, 552, 1080]","[1, 4, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.05,0.777898,0.008073499999999999,59.0,136,21,24,24,1,1,3675437244,42034396,11804516,"[144, 288, 576, 1176]","[1, 4, 7, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.099,0.843779,0.00892513,59.0,136,21,24,24,1,1,3980689896,43275160,12878216,"[144, 288, 600, 1248]","[2, 3, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.149,0.8787079999999999,0.00921428,59.0,136,21,24,24,1,1,4283209500,45271324,13311260,"[144, 288, 624, 1344]","[2, 3, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.199,0.8971939999999999,0.009149369999999999,59.0,136,21,24,24,1,1,4561798842,45502714,14040026,"[144, 288, 648, 1440]","[2, 4, 9, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.249,0.942433,0.009776,59.0,136,21,24,24,1,1,5099308620,46729612,14919980,"[144, 312, 696, 1536]","[2, 4, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.299,0.981099,0.00994682,59.0,136,21,24,24,1,1,5396245590,46607542,15371414,"[144, 312, 720, 1656]","[2, 4, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.349,0.992384,0.010012,59.0,136,21,24,24,1,1,5631592188,44324572,15800180,"[144, 312, 744, 1752]","[2, 4, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.399,1.2409100000000002,0.0111739,59.0,136,21,24,24,1,1,6161119176,41237848,17068424,"[144, 336, 792, 1872]","[2, 5, 12, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.449,1.24674,0.0113423,59.0,136,21,24,24,1,1,6345482016,36057952,17501528,"[144, 336, 816, 1992]","[2, 5, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.199,0.442019,0.0054331,68.2,80,17,24,24,1,1,1438303206,20599414,6018206,"[72, 168, 384, 840]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.249,0.47260700000000005,0.00573321,68.2,80,17,24,24,1,1,1605580020,23835076,6217892,"[72, 168, 408, 912]","[1, 2, 5, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.299,0.457464,0.00578759,68.2,80,17,24,24,1,1,1815562860,25303708,6714476,"[72, 192, 432, 984]","[1, 2, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.349,0.47495499999999996,0.00594819,68.2,80,17,24,24,1,1,1895025300,26851588,6978068,"[72, 192, 432, 1032]","[1, 3, 5, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.399,0.527655,0.0058701,68.2,80,17,24,24,1,1,2045327358,27642382,7272110,"[72, 192, 456, 1104]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.449,0.5478160000000001,0.0060313,68.2,80,17,24,24,1,1,2229889206,30953206,7464590,"[72, 192, 480, 1176]","[1, 3, 6, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.499,0.574153,0.00644954,68.2,80,17,24,24,1,1,2378836332,31029292,7769036,"[72, 192, 504, 1248]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.549,0.600131,0.00666043,68.2,80,17,24,24,1,1,2575102440,34309240,7964984,"[72, 192, 528, 1320]","[1, 3, 7, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.599,0.635718,0.0068246700000000006,68.2,80,17,24,24,1,1,2822894772,34423876,8547020,"[72, 216, 552, 1416]","[1, 3, 8, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.649,0.607817,0.00658001,68.2,80,17,24,24,1,1,2838283026,31993138,8719154,"[72, 216, 552, 1488]","[1, 3, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.699,0.647614,0.00729295,68.2,80,17,24,24,1,1,3026073510,34745878,9109862,"[72, 216, 576, 1584]","[1, 4, 8, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.749,0.624593,0.00671516,68.2,80,17,24,24,1,1,3104839620,31454644,9406652,"[72, 216, 600, 1656]","[1, 4, 9, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.799,0.562573,0.00682876,68.2,80,17,24,24,1,1,3183514176,27553216,9722192,"[72, 216, 624, 1752]","[1, 4, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.849,0.589394,0.00719105,68.2,80,17,24,24,1,1,3391280868,29946484,9929684,"[72, 216, 648, 1848]","[1, 4, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.899,0.628415,0.00714058,68.2,80,17,24,24,1,1,3518989866,23999146,10546130,"[72, 240, 672, 1944]","[1, 4, 11, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.0,1.27428,0.012669,71.3,176,24,32,32,1,1,6303887400,76868040,16249128,"[192, 352, 704, 1408]","[2, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.05,1.33226,0.0126149,71.3,176,24,32,32,1,1,6927977656,84589080,16864952,"[192, 352, 736, 1536]","[2, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.099,1.39978,0.012985799999999999,71.3,176,24,32,32,1,1,7649589864,87793864,18204200,"[192, 384, 768, 1632]","[2, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.149,1.4539600000000001,0.0134901,71.3,176,24,32,32,1,1,8364809760,92322624,18951264,"[192, 384, 832, 1728]","[2, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.199,1.54335,0.0142317,71.3,176,24,32,32,1,1,8744479392,95507392,19362208,"[192, 384, 832, 1856]","[2, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.249,1.61873,0.0145999,71.3,176,24,32,32,1,1,9601892688,100309360,20200208,"[192, 384, 896, 1984]","[2, 4, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.299,1.67336,0.0143711,71.3,176,24,32,32,1,1,10470026120,102325864,21692744,"[192, 416, 928, 2144]","[2, 5, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.349,1.67026,0.0142749,71.3,176,24,32,32,1,1,10991380600,101510168,22293016,"[192, 416, 960, 2272]","[2, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.399,1.78703,0.0152522,71.3,176,24,32,32,1,1,11907191320,102290232,23188504,"[192, 416, 1024, 2432]","[2, 5, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.449,1.8796700000000002,0.018626,71.3,176,24,32,32,1,1,12704408928,98298048,24299776,"[192, 448, 1056, 2592]","[2, 5, 14, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.499,1.65778,0.0181388,71.3,176,24,32,32,1,1,13018777472,87727136,25337600,"[192, 448, 1088, 2752]","[2, 6, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
2.249,0.50002,0.00689719,43.1,64,23,56,56,1,1,1929091556,25794500,6341580,"[56, 168, 336, 728]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.299,0.512813,0.00684724,43.1,64,23,56,56,1,1,2053574964,27411220,6542228,"[56, 168, 336, 784]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.349,0.531942,0.00708683,43.1,64,23,56,56,1,1,2165097144,28710392,6726272,"[56, 168, 336, 840]","[1, 3, 8, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.399,0.588716,0.00777455,43.1,64,23,56,56,1,1,2482921924,32360276,7300804,"[56, 168, 392, 896]","[1, 4, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.449,0.5719930000000001,0.00824335,43.1,64,23,56,56,1,1,2596841436,33308972,7492940,"[56, 168, 392, 952]","[1, 4, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.499,0.583666,0.008238210000000001,43.1,64,23,56,56,1,1,2692857384,33814680,7668472,"[56, 168, 392, 1008]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.549,0.670004,0.00849317,43.1,64,23,56,56,1,1,2807868784,36620000,7754152,"[56, 168, 392, 1064]","[1, 4, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.599,0.705835,0.00856169,43.1,64,23,56,56,1,1,3131278150,38005174,8278662,"[56, 168, 448, 1120]","[1, 4, 10, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.649,0.621404,0.00828863,43.1,64,23,56,56,1,1,3201275994,37403818,8445682,"[56, 168, 448, 1176]","[1, 4, 11, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.699,0.6162369999999999,0.00799656,43.1,64,23,56,56,1,1,3234194852,35612644,8727460,"[56, 168, 448, 1232]","[1, 5, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.749,0.741183,0.00872215,43.1,64,23,56,56,1,1,3666075000,37691336,9353624,"[56, 168, 504, 1344]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.799,0.752417,0.00896325,43.1,64,23,56,56,1,1,3748048360,39651448,9406096,"[56, 168, 504, 1400]","[1, 5, 12, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.849,0.7453,0.00862103,43.1,64,23,56,56,1,1,3735045062,36409062,9671270,"[56, 168, 504, 1456]","[2, 4, 13, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.899,0.775343,0.009082050000000001,43.1,64,23,56,56,1,1,4169281564,36354812,10330012,"[56, 168, 560, 1568]","[2, 4, 14, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.949,0.742049,0.008681340000000001,43.1,64,23,56,56,1,1,4035921092,30380452,10520468,"[56, 168, 560, 1624]","[2, 5, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.999,0.7028840000000001,0.008243130000000001,43.1,64,23,56,56,1,1,3951154466,24729618,10648218,"[56, 168, 560, 1736]","[2, 5, 15, 1]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
2.099,0.361854,0.0056571,32.1,56,22,96,96,1,1,1427561142,15464342,4802486,"[56, 96, 288, 480]","[1, 3, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.149,0.40349599999999997,0.00603525,32.1,56,22,96,96,1,1,1622286294,18649526,5076374,"[56, 96, 288, 576]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.199,0.412058,0.00617718,32.1,56,22,96,96,1,1,1622286294,18649526,5076374,"[56, 96, 288, 576]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.249,0.43425400000000003,0.0063603800000000005,32.1,56,22,96,96,1,1,1804311318,21242102,5378006,"[56, 96, 288, 672]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.299,0.423509,0.006373859999999999,32.1,56,22,96,96,1,1,1812706614,19985942,5448086,"[56, 96, 288, 672]","[1, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.349,0.447027,0.00665241,32.1,56,22,96,96,1,1,1962590718,22121630,5650814,"[56, 96, 288, 768]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.399,0.448573,0.00625715,32.1,56,22,96,96,1,1,1962590718,22121630,5650814,"[56, 96, 288, 768]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.449,0.512712,0.00710708,32.1,56,22,96,96,1,1,2521412742,26276774,6466022,"[56, 96, 384, 864]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.499,0.489402,0.00659028,32.1,56,22,96,96,1,1,2519484596,23694244,6864852,"[56, 96, 384, 864]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.549,0.590373,0.00785847,32.1,56,22,96,96,1,1,3108427772,24986476,8257692,"[56, 192, 384, 960]","[2, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.599,0.522752,0.0067535600000000005,32.1,56,22,96,96,1,1,3099911468,22549276,8341644,"[56, 192, 384, 960]","[2, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.649,0.52892,0.00679263,32.1,56,22,96,96,1,1,3160344236,21712540,8487084,"[56, 192, 384, 1056]","[2, 4, 13, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.699,0.513981,0.006350150000000001,32.1,56,22,96,96,1,1,3177240380,19805356,8604060,"[56, 192, 384, 1152]","[2, 4, 14, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.749,0.490562,0.00612027,32.1,56,22,96,96,1,1,3185625740,15743356,8885100,"[56, 192, 384, 1152]","[2, 5, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[56, 96, 96, 96]"
2.099,0.5117160000000001,0.00714403,36.0,72,25,24,24,1,1,1449551526,20630902,6664070,"[72, 144, 312, 672]","[1, 4, 6, 14]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.149,0.535997,0.0071958099999999995,36.0,72,25,24,24,1,1,1596370902,22299286,6968006,"[72, 144, 336, 720]","[1, 4, 7, 13]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.199,0.559506,0.00723698,36.0,72,25,24,24,1,1,1825035618,23970082,7587170,"[72, 168, 360, 768]","[1, 4, 8, 12]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.249,0.577474,0.0074506,36.0,72,25,24,24,1,1,1913414220,24914428,7773116,"[72, 168, 360, 816]","[1, 4, 9, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.299,0.606939,0.00762188,36.0,72,25,24,24,1,1,2084458674,26021602,8387186,"[72, 168, 384, 864]","[2, 3, 10, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.349,0.633605,0.0077773899999999995,36.0,72,25,24,24,1,1,2300789604,29536564,8823188,"[72, 168, 408, 936]","[2, 4, 9, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
2.399,0.676651,0.00859133,36.0,72,25,24,24,1,1,2373763680,29773456,8998280,"[72, 168, 408, 984]","[2, 4, 10, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
