w_a,energy,latency,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
44.0,1.04067,0.0094818,168,2.044,22,88,88,1,1,8271906696,42778120,18013064,"[176, 352, 704, 1408]","[2, 6, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
46.0,1.02752,0.00913358,168,2.044,22,88,88,1,1,8271906696,42778120,18013064,"[176, 352, 704, 1408]","[2, 6, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
48.0,0.9214289999999999,0.00955394,168,2.044,22,88,88,1,1,8108912304,48268528,17393456,"[176, 352, 704, 1408]","[2, 5, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
50.0,1.0686,0.00990337,168,2.044,22,88,88,1,1,8055014944,52548320,17187360,"[176, 352, 704, 1408]","[2, 5, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
52.0,1.11158,0.0101181,168,2.044,22,88,88,1,1,8055014944,52548320,17187360,"[176, 352, 704, 1408]","[2, 5, 10, 5]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
54.0,1.13701,0.0106609,168,2.044,22,88,88,1,1,7892020552,58038728,16567752,"[176, 352, 704, 1408]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
56.0,1.13371,0.0106287,168,2.044,22,88,88,1,1,7838123192,62318520,16361656,"[176, 352, 704, 1408]","[2, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
58.0,1.17344,0.0108737,168,2.044,22,88,88,1,1,7838123192,62318520,16361656,"[176, 352, 704, 1408]","[2, 4, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
60.0,1.1775499999999999,0.011138799999999999,168,2.044,22,88,88,1,1,7784225832,66598312,16155560,"[176, 352, 704, 1408]","[2, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
62.0,1.12174,0.0107792,168,2.044,22,88,88,1,1,7784225832,66598312,16155560,"[176, 352, 704, 1408]","[2, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
64.0,1.16523,0.0110303,168,2.044,22,88,88,1,1,7784225832,66598312,16155560,"[176, 352, 704, 1408]","[2, 4, 8, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
66.0,1.19677,0.0115245,168,2.044,22,88,88,1,1,7621231440,72088720,15535952,"[176, 352, 704, 1408]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
68.0,1.18759,0.0114414,168,2.044,22,88,88,1,1,7621231440,72088720,15535952,"[176, 352, 704, 1408]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
70.0,1.15517,0.010833299999999999,168,2.044,22,88,88,1,1,7567334080,76368512,15329856,"[176, 352, 704, 1408]","[2, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
72.0,1.19882,0.011916,168,2.044,22,88,88,1,1,7567334080,76368512,15329856,"[176, 352, 704, 1408]","[2, 3, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
28.0,0.6735059999999999,0.00702072,112,2.099,23,88,88,1,1,5317569398,21716486,13160854,"[88, 264, 528, 1056]","[2, 7, 13, 1]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
30.0,0.7056079999999999,0.00751398,112,2.099,23,88,88,1,1,5195149364,24963092,12696148,"[88, 264, 528, 1056]","[2, 6, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
32.0,0.743298,0.00795938,112,2.099,23,88,88,1,1,5114024540,29988860,12387004,"[88, 264, 528, 1056]","[2, 6, 11, 4]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
34.0,0.76287,0.00851911,112,2.099,23,88,88,1,1,4991604506,33235466,11922298,"[88, 264, 528, 1056]","[2, 5, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
36.0,0.7801359999999999,0.008671340000000001,112,2.099,23,88,88,1,1,4951042094,35748350,11767726,"[88, 264, 528, 1056]","[2, 5, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
38.0,0.7633819999999999,0.00824099,112,2.099,23,88,88,1,1,4910479682,38261234,11613154,"[88, 264, 528, 1056]","[2, 5, 9, 7]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
40.0,0.752013,0.00823904,112,2.099,23,88,88,1,1,4828622060,38994956,11303020,"[88, 264, 528, 1056]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
42.0,0.76583,0.00864424,112,2.099,23,88,88,1,1,4788059648,41507840,11148448,"[88, 264, 528, 1056]","[2, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
44.0,0.802659,0.009155340000000001,112,2.099,23,88,88,1,1,4747497236,44020724,10993876,"[88, 264, 528, 1056]","[2, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
46.0,0.8115330000000001,0.00946986,112,2.099,23,88,88,1,1,4665639614,44754446,10683742,"[88, 264, 528, 1056]","[2, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
48.0,0.81125,0.0092829,112,2.099,23,88,88,1,1,4625077202,47267330,10529170,"[88, 264, 528, 1056]","[2, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
50.0,0.7974589999999999,0.00918562,112,2.099,23,88,88,1,1,4625077202,47267330,10529170,"[88, 264, 528, 1056]","[2, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
52.0,0.85453,0.00997093,112,2.099,23,88,88,1,1,4590617282,50075762,10167842,"[88, 264, 528, 1056]","[1, 4, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
54.0,0.855657,0.0101271,112,2.099,23,88,88,1,1,4590617282,50075762,10167842,"[88, 264, 528, 1056]","[1, 4, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
56.0,0.8743500000000001,0.0104178,112,2.099,23,88,88,1,1,4550054870,52588646,10013270,"[88, 264, 528, 1056]","[1, 4, 6, 12]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
58.0,0.8468300000000001,0.010172800000000001,112,2.099,23,88,88,1,1,4468197248,53322368,9703136,"[88, 264, 528, 1056]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
60.0,0.8641409999999999,0.0102255,112,2.099,23,88,88,1,1,4468197248,53322368,9703136,"[88, 264, 528, 1056]","[1, 3, 7, 12]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
62.0,0.843315,0.00979861,112,2.099,23,88,88,1,1,4427634836,55835252,9548564,"[88, 264, 528, 1056]","[1, 3, 6, 13]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
44.0,1.0396400000000001,0.009805630000000001,152,2.221,23,56,56,1,1,7420047040,34982784,18623472,"[168, 336, 728, 1680]","[2, 6, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
46.0,1.06992,0.0101166,152,2.221,23,56,56,1,1,7459610438,41200534,18443558,"[168, 336, 728, 1680]","[2, 6, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
48.0,1.0603399999999998,0.010220100000000001,152,2.221,23,56,56,1,1,7459610438,41200534,18443558,"[168, 336, 728, 1680]","[2, 6, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
50.0,1.10796,0.0104825,152,2.221,23,56,56,1,1,7499173836,47418284,18263644,"[168, 336, 728, 1680]","[2, 6, 12, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
52.0,1.15504,0.0111304,152,2.221,23,56,56,1,1,7508828124,54879164,17722012,"[168, 336, 728, 1680]","[2, 5, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
54.0,1.20602,0.012088400000000001,152,2.221,23,56,56,1,1,7548391522,61096914,17542098,"[168, 336, 728, 1680]","[2, 5, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
56.0,1.22209,0.011946400000000001,152,2.221,23,56,56,1,1,7548391522,61096914,17542098,"[168, 336, 728, 1680]","[2, 5, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
58.0,1.22996,0.0120736,152,2.221,23,56,56,1,1,7587954920,67314664,17362184,"[168, 336, 728, 1680]","[2, 5, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
60.0,1.24621,0.0124946,152,2.221,23,56,56,1,1,7558045810,68557794,17000466,"[168, 336, 728, 1680]","[2, 4, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
62.0,1.26552,0.0127265,152,2.221,23,56,56,1,1,7597609208,74775544,16820552,"[168, 336, 728, 1680]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
64.0,1.2459200000000001,0.0126111,152,2.221,23,56,56,1,1,7597609208,74775544,16820552,"[168, 336, 728, 1680]","[2, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
66.0,1.28014,0.013318,152,2.221,23,56,56,1,1,7637172606,80993294,16640638,"[168, 336, 728, 1680]","[2, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
68.0,1.3019100000000001,0.013130000000000001,152,2.221,23,56,56,1,1,7637172606,80993294,16640638,"[168, 336, 728, 1680]","[2, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
70.0,1.32998,0.013562900000000001,152,2.221,23,56,56,1,1,7676736004,87211044,16460724,"[168, 336, 728, 1680]","[2, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
72.0,1.30241,0.013752700000000001,152,2.221,23,56,56,1,1,7646826894,88454174,16099006,"[168, 336, 728, 1680]","[2, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
28.0,0.370256,0.00510916,64,2.339,19,32,32,1,1,1504999400,9477704,7384552,"[64, 160, 352, 832]","[2, 4, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
30.0,0.421265,0.0059489700000000005,64,2.339,19,32,32,1,1,1516423232,11040224,7300480,"[64, 160, 352, 832]","[2, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
32.0,0.41290899999999997,0.00541509,64,2.339,19,32,32,1,1,1527847064,12602744,7216408,"[64, 160, 352, 832]","[2, 4, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
34.0,0.414051,0.00545866,64,2.339,19,32,32,1,1,1524278360,14549816,6737560,"[64, 160, 352, 832]","[1, 4, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
36.0,0.43229500000000004,0.005688189999999999,64,2.339,19,32,32,1,1,1524278360,14549816,6737560,"[64, 160, 352, 832]","[1, 4, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
38.0,0.41012400000000004,0.0057145,64,2.339,19,32,32,1,1,1535702192,16112336,6653488,"[64, 160, 352, 832]","[1, 4, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
40.0,0.476557,0.00629022,64,2.339,19,32,32,1,1,1547126024,17674856,6569416,"[64, 160, 352, 832]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
42.0,0.434676,0.00609844,64,2.339,19,32,32,1,1,1539347960,17977304,6400312,"[64, 160, 352, 832]","[1, 3, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
44.0,0.43728300000000003,0.0058486200000000006,64,2.339,19,32,32,1,1,1550771792,19539824,6316240,"[64, 160, 352, 832]","[1, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
46.0,0.478162,0.00594947,64,2.339,19,32,32,1,1,1550771792,19539824,6316240,"[64, 160, 352, 832]","[1, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
48.0,0.49206900000000003,0.00607419,64,2.339,19,32,32,1,1,1562195624,21102344,6232168,"[64, 160, 352, 832]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
50.0,0.494679,0.00612624,64,2.339,19,32,32,1,1,1562195624,21102344,6232168,"[64, 160, 352, 832]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
52.0,0.455354,0.0060456,64,2.339,19,32,32,1,1,1562195624,21102344,6232168,"[64, 160, 352, 832]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
54.0,0.484968,0.006597400000000001,64,2.339,19,32,32,1,1,1573619456,22664864,6148096,"[64, 160, 352, 832]","[1, 3, 5, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
56.0,0.501259,0.00620651,64,2.339,19,32,32,1,1,1565841392,22967312,5978992,"[64, 160, 352, 832]","[1, 2, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
58.0,0.50289,0.00608676,64,2.339,19,32,32,1,1,1565841392,22967312,5978992,"[64, 160, 352, 832]","[1, 2, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
60.0,0.525172,0.00633362,64,2.339,19,32,32,1,1,1577265224,24529832,5894920,"[64, 160, 352, 832]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
62.0,0.524631,0.0062701599999999994,64,2.339,19,32,32,1,1,1577265224,24529832,5894920,"[64, 160, 352, 832]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
64.0,0.481311,0.00627674,64,2.339,19,32,32,1,1,1577265224,24529832,5894920,"[64, 160, 352, 832]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
66.0,0.488191,0.00639902,64,2.339,19,32,32,1,1,1577265224,24529832,5894920,"[64, 160, 352, 832]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[32, 32, 32, 32]"
36.0,0.605348,0.00694135,72,2.625,22,56,56,1,1,3213175154,18398706,9658250,"[56, 168, 504, 1288]","[2, 5, 14, 1]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
38.0,0.63558,0.00711352,72,2.625,22,56,56,1,1,3258902150,22311846,9552214,"[56, 168, 504, 1288]","[2, 5, 13, 2]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
40.0,0.66676,0.00762706,72,2.625,22,56,56,1,1,3343465790,26961246,9347814,"[56, 168, 504, 1288]","[2, 4, 13, 3]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
42.0,0.682125,0.00792459,72,2.625,22,56,56,1,1,3389192786,30874386,9241778,"[56, 168, 504, 1288]","[2, 4, 12, 4]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
44.0,0.721379,0.00840708,72,2.625,22,56,56,1,1,3434919782,34787526,9135742,"[56, 168, 504, 1288]","[2, 4, 11, 5]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
46.0,0.742546,0.00864468,72,2.625,22,56,56,1,1,3483118086,38820646,8898134,"[56, 168, 504, 1288]","[1, 5, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
48.0,0.741,0.00868642,72,2.625,22,56,56,1,1,3521954730,39556906,8799770,"[56, 168, 504, 1288]","[1, 4, 11, 6]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
50.0,0.782219,0.009344900000000001,72,2.625,22,56,56,1,1,3567681726,43470046,8693734,"[56, 168, 504, 1288]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
52.0,0.764454,0.00886722,72,2.625,22,56,56,1,1,3567681726,43470046,8693734,"[56, 168, 504, 1288]","[1, 4, 10, 7]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
54.0,0.795365,0.009426589999999999,72,2.625,22,56,56,1,1,3613408722,47383186,8587698,"[56, 168, 504, 1288]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
56.0,0.7944589999999999,0.00941714,72,2.625,22,56,56,1,1,3613408722,47383186,8587698,"[56, 168, 504, 1288]","[1, 4, 9, 8]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
58.0,0.812589,0.00976506,72,2.625,22,56,56,1,1,3659135718,51296326,8481662,"[56, 168, 504, 1288]","[1, 4, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
60.0,0.8068970000000001,0.00947894,72,2.625,22,56,56,1,1,3697972362,52032586,8383298,"[56, 168, 504, 1288]","[1, 3, 9, 9]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
62.0,0.853803,0.010351699999999998,72,2.625,22,56,56,1,1,3743699358,55945726,8277262,"[56, 168, 504, 1288]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
64.0,0.846622,0.0103274,72,2.625,22,56,56,1,1,3743699358,55945726,8277262,"[56, 168, 504, 1288]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
66.0,0.8447899999999999,0.0104391,72,2.625,22,56,56,1,1,3743699358,55945726,8277262,"[56, 168, 504, 1288]","[1, 3, 8, 10]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
68.0,0.8725510000000001,0.010655300000000001,72,2.625,22,56,56,1,1,3789426354,59858866,8171226,"[56, 168, 504, 1288]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
70.0,0.873786,0.0107139,72,2.625,22,56,56,1,1,3789426354,59858866,8171226,"[56, 168, 504, 1288]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
72.0,0.864386,0.010654400000000001,72,2.625,22,56,56,1,1,3789426354,59858866,8171226,"[56, 168, 504, 1288]","[1, 3, 7, 11]","[1.0, 1.0, 1.0, 1.0]","[56, 56, 56, 56]"
28.0,0.35207499999999997,0.00528364,56,2.467,19,24,24,1,1,1201397424,7037296,6643112,"[48, 144, 336, 840]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
30.0,0.363564,0.00502558,56,2.467,19,24,24,1,1,1241109852,10225852,6496196,"[48, 144, 336, 840]","[2, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
32.0,0.386984,0.0053256399999999995,56,2.467,19,24,24,1,1,1270910250,11887642,6309962,"[48, 144, 336, 840]","[1, 5, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
34.0,0.391698,0.0054471400000000005,56,2.467,19,24,24,1,1,1272537114,12160906,6169082,"[48, 144, 336, 840]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
36.0,0.39859,0.00542212,56,2.467,19,24,24,1,1,1292393328,13755184,6095624,"[48, 144, 336, 840]","[1, 4, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
38.0,0.421375,0.0057877,56,2.467,19,24,24,1,1,1312249542,15349462,6022166,"[48, 144, 336, 840]","[1, 4, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
40.0,0.42720400000000003,0.00565951,56,2.467,19,24,24,1,1,1332105756,16943740,5948708,"[48, 144, 336, 840]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
42.0,0.45183,0.00626976,56,2.467,19,24,24,1,1,1333732620,17217004,5807828,"[48, 144, 336, 840]","[1, 3, 8, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
44.0,0.443839,0.00570895,56,2.467,19,24,24,1,1,1353588834,18811282,5734370,"[48, 144, 336, 840]","[1, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
46.0,0.437558,0.00567408,56,2.467,19,24,24,1,1,1353588834,18811282,5734370,"[48, 144, 336, 840]","[1, 3, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
48.0,0.46204700000000004,0.00597141,56,2.467,19,24,24,1,1,1373445048,20405560,5660912,"[48, 144, 336, 840]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.45864,0.00592142,56,2.467,19,24,24,1,1,1373445048,20405560,5660912,"[48, 144, 336, 840]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.44817399999999996,0.00565158,56,2.467,19,24,24,1,1,1373445048,20405560,5660912,"[48, 144, 336, 840]","[1, 3, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.470416,0.00590844,56,2.467,19,24,24,1,1,1394928126,22273102,5446574,"[48, 144, 336, 840]","[1, 2, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.487997,0.00639036,56,2.467,19,24,24,1,1,1394928126,22273102,5446574,"[48, 144, 336, 840]","[1, 2, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
58.0,0.470294,0.00589306,56,2.467,19,24,24,1,1,1394928126,22273102,5446574,"[48, 144, 336, 840]","[1, 2, 6, 10]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
60.0,0.485377,0.00598706,56,2.467,19,24,24,1,1,1414784340,23867380,5373116,"[48, 144, 336, 840]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
62.0,0.481967,0.0059270899999999994,56,2.467,19,24,24,1,1,1414784340,23867380,5373116,"[48, 144, 336, 840]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
64.0,0.494699,0.00631283,56,2.467,19,24,24,1,1,1414784340,23867380,5373116,"[48, 144, 336, 840]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
66.0,0.486536,0.00608991,56,2.467,19,24,24,1,1,1414784340,23867380,5373116,"[48, 144, 336, 840]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
68.0,0.484966,0.005977560000000001,56,2.467,19,24,24,1,1,1414784340,23867380,5373116,"[48, 144, 336, 840]","[1, 2, 5, 11]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
70.0,0.496045,0.00605451,56,2.467,19,24,24,1,1,1434640554,25461658,5299658,"[48, 144, 336, 840]","[1, 2, 4, 12]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
38.0,0.386144,0.005306409999999999,56,2.738,18,24,24,1,1,1497422490,9816346,6962810,"[48, 144, 408, 1152]","[1, 5, 11, 1]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
40.0,0.415979,0.0055299599999999996,56,2.738,18,24,24,1,1,1583426310,13307302,6794726,"[48, 144, 408, 1152]","[1, 4, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
42.0,0.407658,0.005390310000000001,56,2.738,18,24,24,1,1,1583426310,13307302,6794726,"[48, 144, 408, 1152]","[1, 4, 11, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
44.0,0.43080799999999997,0.00547293,56,2.738,18,24,24,1,1,1643729544,16375000,6725096,"[48, 144, 408, 1152]","[1, 4, 10, 3]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
46.0,0.451946,0.00561145,56,2.738,18,24,24,1,1,1704032778,19442698,6655466,"[48, 144, 408, 1152]","[1, 4, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
48.0,0.415086,0.00563347,56,2.738,18,24,24,1,1,1704032778,19442698,6655466,"[48, 144, 408, 1152]","[1, 4, 9, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
50.0,0.483823,0.00588652,56,2.738,18,24,24,1,1,1790036598,22933654,6487382,"[48, 144, 408, 1152]","[1, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.43935399999999997,0.00571082,56,2.738,18,24,24,1,1,1790036598,22933654,6487382,"[48, 144, 408, 1152]","[1, 3, 9, 5]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
54.0,0.48896300000000004,0.00666967,56,2.738,18,24,24,1,1,1850339832,26001352,6417752,"[48, 144, 408, 1152]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
56.0,0.46767200000000003,0.00601867,56,2.738,18,24,24,1,1,1850339832,26001352,6417752,"[48, 144, 408, 1152]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
58.0,0.482118,0.006495079999999999,56,2.738,18,24,24,1,1,1850339832,26001352,6417752,"[48, 144, 408, 1152]","[1, 3, 8, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
60.0,0.48080599999999996,0.00601318,56,2.738,18,24,24,1,1,1910643066,29069050,6348122,"[48, 144, 408, 1152]","[1, 3, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
62.0,0.49198200000000003,0.00621038,56,2.738,18,24,24,1,1,1910643066,29069050,6348122,"[48, 144, 408, 1152]","[1, 3, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
64.0,0.526303,0.0067626,56,2.738,18,24,24,1,1,1970946300,32136748,6278492,"[48, 144, 408, 1152]","[1, 3, 6, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
66.0,0.553221,0.00632721,56,2.738,18,24,24,1,1,1996646886,32560006,6180038,"[48, 144, 408, 1152]","[1, 2, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
68.0,0.551821,0.0061487600000000005,56,2.738,18,24,24,1,1,1996646886,32560006,6180038,"[48, 144, 408, 1152]","[1, 2, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
70.0,0.5136580000000001,0.0063453,56,2.738,18,24,24,1,1,1996646886,32560006,6180038,"[48, 144, 408, 1152]","[1, 2, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
72.0,0.537249,0.0064727,56,2.738,18,24,24,1,1,2056950120,35627704,6110408,"[48, 144, 408, 1152]","[1, 2, 6, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
52.0,0.987552,0.0102856,88,2.913,24,80,80,1,1,7269271364,42760036,14583636,"[80, 240, 720, 2160]","[2, 5, 16, 1]","[1.0, 1.0, 1.0, 1.0]","[80, 80, 80, 80]"
